unique_id|competitor_name|extraction_date|product_name|brand|brand_type|grammage_quantity|grammage_unit|producthierarchy_level1|producthierarchy_level2|producthierarchy_level3|producthierarchy_level4|producthierarchy_level5|regular_price|selling_price|price_was|promotion_price|promotion_valid_from|promotion_valid_upto|promotion_type|percentage_discount|promotion_description|price_per_unit|currency|breadcrumb|pdp_url|fat_%|variants|product_description|instructions|storage_instructions|country_of_origin|allergens|nutritional_score|organictype|file_name_1|image_url_1|file_name_2|image_url_2|file_name_3|image_url_3|file_name_4|image_url_4|file_name_5|image_url_5|file_name_6|image_url_6|upc|ingredients|servings_per_pack
1871|dirk|2025-03-27|Danone Hüttenkäse Original|Danone||400|g|Home|Boodschappen|Zuivel & kaas|Overige kazen|Danone hüttenkäse original|3.49|3.49||||||||||Home>Boodschappen>Zuivel & kaas>Overige kazen>Danone hüttenkäse original|https://www.dirk.nl/boodschappen/zuivel-kaas/overige-kazen/danone%20h%c3%bcttenk%c3%a4se%20original/1871|||Cottage Cheese. Danone Hüttenkäse, ook wel cottage cheese genoemd, is een jonge ongerijpte kaas met een unieke korrelige textuur & romige, frisse smaak. Ideaal door salades en gerechten, of als broodbeleg. <br><br>Vegetarisch en glutenvrij. Al sinds 1965 definieert Hüttenkäse de norm voor cottage cheese met 100% natuurlijke ingrediënten.|Voorkom verspilling: kijk, ruik en proef na deze datum.|Bewaren bij +6 Â° C max. Ten minste houdbaar tot: zie bovenkant||Bevat Melk(eiwit)||Non-Organic|1871_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/84662_1_184040_638048925622010721.png||||||||||||IngrediÃ«nten: Gepasteuriseerde magere MELK, room (MELK), zout, MELKfermenten, microbieel stremsel|
3917|dirk|2025-03-27|Danish Chef Cheese spread naturel|Danish Chef||85|g|Home|Boodschappen|Zuivel & kaas|Overige kazen|Danish chef cheese spread naturel|1.61|1.61||||||||||Home>Boodschappen>Zuivel & kaas>Overige kazen>Danish chef cheese spread naturel|https://www.dirk.nl/boodschappen/zuivel-kaas/overige-kazen/danish%20chef%20cheese%20spread%20naturel/3917|||Deense smeerkaas 40plus||||Bevat Melk(eiwit)||Non-Organic|3917_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/190172_1_263500_638509398148659214.png||||||||||||Ingrediënten: KAAS (58%), water, smeltzout E339, WEIPERMEAAT poeder, BOTER, MAGERE MELKPOEDER, voedingszuur E330.|
8928|dirk|2025-03-27|Danone Hüttenkäse Original|Danone||200|g|Home|Boodschappen|Zuivel & kaas|Overige kazen|Danone hüttenkäse original|1.89|1.89||||||||||Home>Boodschappen>Zuivel & kaas>Overige kazen>Danone hüttenkäse original|https://www.dirk.nl/boodschappen/zuivel-kaas/overige-kazen/danone%20h%c3%bcttenk%c3%a4se%20original/8928|||Cottage Cheese. Danone Hüttenkäse, ook wel cottage cheese genoemd, is een jonge ongerijpte kaas met een unieke korrelige textuur & romige, frisse smaak. Ideaal door salades en gerechten, of als broodbeleg. <br><br>Vegetarisch en glutenvrij. Al sinds 1965 definieert Hüttenkäse de norm voor cottage cheese met 100% natuurlijke ingrediënten.||Ten minste houdbaar tot: zie bovenkant. Bewaren bij +6°C max. Voorkom verspilling: Kijk, ruik en proef na deze datum.||Bevat Melk(eiwit)||Non-Organic|8928_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/84671_1_359390_638048925636314560.png||||||||||||Ingrediënten: Gepasteuriseerde magere MELK, room (MELK), zout, MELKfermenten, microbieel stremsel|
9513|dirk|2025-03-27|La Bonne Vache Kaaspuntjes naturel|La Bonne Vache||140|g|Home|Boodschappen|Zuivel & kaas|Overige kazen|La bonne vache kaaspuntjes naturel|0.98|0.98||||||||||Home>Boodschappen>Zuivel & kaas>Overige kazen>La bonne vache kaaspuntjes naturel|https://www.dirk.nl/boodschappen/zuivel-kaas/overige-kazen/la%20bonne%20vache%20kaaspuntjes%20naturel/9513|||Smeerkaas Puntjes||Gekoeld bewaren: +4°C/+8°C||Bevat Melk(eiwit), Bevat Ei||Non-Organic|9513_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/112998_1_784610_638025705662882941.png||||||||||||kazen (MELK, zuursel, stremsel, conserveringsmiddel lysozym (EI)). Boter (3032220061872) MELKserum (MELK),smeltzouten (E452),E331,E450,E339, verdikkingsmiddelen (E407, E1442)|
19093|dirk|2025-03-27|ERU Cheddar 45+|ERU||150|g|Home|Boodschappen|Zuivel & kaas|Overige kazen|Eru cheddar 45+|1.79|1.79||||||||||Home>Boodschappen>Zuivel & kaas>Overige kazen>Eru cheddar 45+|https://www.dirk.nl/boodschappen/zuivel-kaas/overige-kazen/eru%20cheddar%2045%2b/19093|||"Cheddar smeltkaasplakken 45+ ""*Smaakvolle cheddar plakken* Handig per stuk verpakt* Veelzijdig in gebruik* ERU Slices Cheddar zijn individueel verpakte plakjes kaas, met een heerlijk roomzachte textuur. De plakken cheddar smelten makkelijk en snel en zijn perfect voor op een heerlijke hamburger of tosti, maar ook in ovenschotels."""||Koel bewaren tussen 4°C en 8°C. Na openen beperkt houdbaar.||Bevat Melk(eiwit)||Non-Organic|19093_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/14325_1_376671_637919200000192821.png||||||||||||Ingrediënten: 55% kaas (MELK) (waarvan 50% cheddar), water, MELKeiwitten, weipoeder (MELK), boter (MELK), smeltzouten (E452), zout, kleurstof (paprika-extract).|
35267|dirk|2025-03-27|Vijgen confituur|||40|g|Home|Boodschappen|Zuivel & kaas|Overige kazen|Vijgen confituur|1.15|1.15||||||||||Home>Boodschappen>Zuivel & kaas>Overige kazen>Vijgen confituur|https://www.dirk.nl/boodschappen/zuivel-kaas/overige-kazen/vijgen%20confituur/35267|||Vijgenpasta||Koel en droog bewaren. Na openen koel bewaren.||||Non-Organic|35267_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/87003_1_389071_638163702335233901.png||||||||||||Ingrediënten: vijgen (65%) , suiker, citroensap, geleermiddel: Pectine|
35268|dirk|2025-03-27|Rode druiven confituur|||40|g|Home|Boodschappen|Zuivel & kaas|Overige kazen|Rode druiven confituur|1.09|1.09||||||||||Home>Boodschappen>Zuivel & kaas>Overige kazen>Rode druiven confituur|https://www.dirk.nl/boodschappen/zuivel-kaas/overige-kazen/rode%20druiven%20confituur/35268|||Rode druivenpasta||Koel en droog bewaren. Na opening koel bewaren.||||Non-Organic|35268_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/87004_1_389072_638163702342663394.png||||||||||||Ingrediënten: Druiven 64%, suiker, geleermiddel: pectine, citroensap|
35275|dirk|2025-03-27|Dadelrol|||180|g|Home|Boodschappen|Maaltijden, salades & tapas|Tapas|Dadelrol|2.15|2.15||||||||||Home>Boodschappen>Maaltijden, salades & tapas>Tapas>Dadelrol|https://www.dirk.nl/boodschappen/maaltijden-salades-tapas/tapas/dadelrol/35275|||Dadel & amandelnoten rolletje|Mogelijk aanwezigheid van kleine stukjes pit/schaal|Bij voorkeur op een koele en droge plaats bewaren||Bevat Noten, Bevat Walnoten||Non-Organic|35275_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/21841_1_389087_638227666194793927.png||||||||||||Ingrediënten: Tunesische Dadels (85%) en WALNOTEN (15%)|
48666|dirk|2025-03-27|Babybel Mini netje 5 stuks|Babybel||100|g|Home|Boodschappen|Zuivel & kaas|Overige kazen|Babybel mini netje 5 stuks|1.99|1.99||||||||||Home>Boodschappen>Zuivel & kaas>Overige kazen>Babybel mini netje 5 stuks|https://www.dirk.nl/boodschappen/zuivel-kaas/overige-kazen/babybel%20mini%20netje%205%20stuks/48666|||Jonge 45+ kaasjes|Om verstikkingsgevaar voor kinderen onder 4 jaar te voorkomen, snijd in kleine stukjes. - Verwijder de rode waslaag voor consumptie!|Ten minste houdbaar tot: Kan maximaal 10 dagen buiten de koeling bewaard worden. Bewaren tussen: +4°C / +8°C||Vrij van Lactose, Bevat Melk(eiwit)||Non-Organic|48666_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/198820_1_402383_638605272436245377.png|48666_2.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/189885_1_402383_638605272818264671.png||||||||||Ingrediënten: Gepasteuriseerde MELK (98%), zout, zuursel (bevat MELK), vegetarisch stremsel|
52172|dirk|2025-03-27|Camembert Le Rustique|||180|g|Home|Boodschappen|Zuivel & kaas|Overige kazen|Camembert le rustique|3.49|3.49||||||||||Home>Boodschappen>Zuivel & kaas>Overige kazen>Camembert le rustique|https://www.dirk.nl/boodschappen/zuivel-kaas/overige-kazen/camembert%20le%20rustique/52172|||Camembert 45+||Gekoeld bewaren (max. 7°C)||Bevat Lactose, Bevat Melk(eiwit)||Non-Organic|52172_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/28188_1_405436_638132654862001225.png||||||||||||Ingrediënten gepasteuriseerde KOEMELK, zout, zuursel, dierlijk stremsel, witschimmelcultuur|
52180|dirk|2025-03-27|Geitenkaas Naturel|||130|g|Home|Boodschappen|Zuivel & kaas|Overige kazen|Geitenkaas naturel|1.99|1.99||||||||||Home>Boodschappen>Zuivel & kaas>Overige kazen>Geitenkaas naturel|https://www.dirk.nl/boodschappen/zuivel-kaas/overige-kazen/geitenkaas%20naturel/52180|||Zachte geitenkaas met witschimmelkorst 50+||Gekoeld bewaren (max. 7°C).||Bevat Melk(eiwit), Bevat Lactose||Non-Organic|52180_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/28200_1_405444_638225163749391702.png|52180_2.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/28199_1_405444_638225163758029417.png||||||||||Ingrediënten :Gepastereuriseerde GEITENMELK, zout, witschimmelcultuur, zuursel, microbieel stremsel.|
52186|dirk|2025-03-27|Viking blue|||150|g|Home|Boodschappen|Zuivel & kaas|Overige kazen|Viking blue|1.99|1.99||||||||||Home>Boodschappen>Zuivel & kaas>Overige kazen>Viking blue|https://www.dirk.nl/boodschappen/zuivel-kaas/overige-kazen/viking%20blue/52186|||Blauwaderkaas 50+||Gekoeld bewaren (max. 7°C)||Bevat Lactose, Bevat Melk(eiwit)||Non-Organic|52186_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/28392_1_405450_638227666458836354.png||||||||||||Ingrediënten gepasteuriseerde KOEMELK, zout, zuursel, microbieel stremsel, blauwschimmelcultuur|
52188|dirk|2025-03-27|Grana padano|||215|g|Home|Boodschappen|Zuivel & kaas|Overige kazen|Grana padano|3.87|3.87||||||||||Home>Boodschappen>Zuivel & kaas>Overige kazen>Grana padano|https://www.dirk.nl/boodschappen/zuivel-kaas/overige-kazen/grana%20padano/52188|||Grana Padano (BOB) 30+, bereid met rauwe melk||Gekoeld bewaren (max. 7°C).||Bevat Ei, Bevat Melk(eiwit), Bevat Lactose||Non-Organic|52188_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/28208_1_405452_637175539734395159.png||||||||||||Ingrediënten :Rauwe KOEMELK, zout, dierlijk stremsel, conserveermiddel: E1105 (EI).|
52389|dirk|2025-03-27|Petrus abdijkaas|||138|g|Home|Boodschappen|Zuivel & kaas|Overige kazen|Petrus abdijkaas|2.19|2.19||||||||||Home>Boodschappen>Zuivel & kaas>Overige kazen>Petrus abdijkaas|https://www.dirk.nl/boodschappen/zuivel-kaas/overige-kazen/petrus%20abdijkaas/52389|||Kaas 45+||Gekoeld bewaren (max. 7°C)||Bevat Melk(eiwit)||Non-Organic|52389_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/28214_1_405759_638227657278563465.png|52389_2.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/28215_1_405759_638227657290321760.png||||||||||Ingrediënten: gepasteuriseerde KOEMELK, zout, microbieel stremsel, zuursel, kleurstof (E160b(ii)), conserveermiddel (E1105 (EI))|
52882|dirk|2025-03-27|Parmigiano Reggiano|||180|g|Home|Boodschappen|Zuivel & kaas|Overige kazen|Parmigiano reggiano|4.93|4.93||||||||||Home>Boodschappen>Zuivel & kaas>Overige kazen>Parmigiano reggiano|https://www.dirk.nl/boodschappen/zuivel-kaas/overige-kazen/parmigiano%20reggiano/52882|||Parmigiano Reggiano (BOB)||Gekoeld bewaren (max. 7°C)||Bevat Melk(eiwit)||Non-Organic|52882_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/28184_1_247855_637183197150201996.png|52882_2.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/28183_1_247855_637183197156296904.png||||||||||Ingrediënten rauwe KOEMELK, zout, dierlijk stremsel|
57748|dirk|2025-03-27|Vegetarische kaas 48+|||700|g|Home|Boodschappen|Zuivel & kaas|Overige kazen|Vegetarische kaas 48+|7.29|7.29||||||||||Home>Boodschappen>Zuivel & kaas>Overige kazen>Vegetarische kaas 48+|https://www.dirk.nl/boodschappen/zuivel-kaas/overige-kazen/vegetarische%20kaas%2048%2b/57748|||Gouda gesneden 48%.||Na openen beperkt houdbaar. Ten minste houdbaar tot: +7 °C +2 °C||Bevat Melk(eiwit)||Non-Organic|57748_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/41913_1_410346_637798464662171843.png||||||||||||Gepasteuriseerde KOEMELK, zout, zuursel, microbieel stremsel|
57749|dirk|2025-03-27|Vegetarische kaas 48+|||350|g|Home|Boodschappen|Zuivel & kaas|Overige kazen|Vegetarische kaas 48+|4.29|4.29||||||||||Home>Boodschappen>Zuivel & kaas>Overige kazen>Vegetarische kaas 48+|https://www.dirk.nl/boodschappen/zuivel-kaas/overige-kazen/vegetarische%20kaas%2048%2b/57749|||||||||Non-Organic|57749_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/44001_1_410347_637798446685716190.png|||||||||||||
59742|dirk|2025-03-27|Pecorino|||107|g|Home|Boodschappen|Zuivel & kaas|Overige kazen|Pecorino|2.4|2.4||||||||||Home>Boodschappen>Zuivel & kaas>Overige kazen>Pecorino|https://www.dirk.nl/boodschappen/zuivel-kaas/overige-kazen/pecorino/59742|||Pecorino Romano (BOB) 30+||Gekoeld bewaren (max. 7°C)||Bevat Melk(eiwit)||Non-Organic|59742_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/47203_1_413446_637237647362031514.png||||||||||||Ingrediënten: gethermiseerde SCHAPENMELK, zout, dierlijk stremsel|
60022|dirk|2025-03-27|Deliziosa Burrata|Deliziosa||100|g|Home|Boodschappen|Zuivel & kaas|Overige kazen|Deliziosa burrata|1.92|1.92||||||||||Home>Boodschappen>Zuivel & kaas>Overige kazen>Deliziosa burrata|https://www.dirk.nl/boodschappen/zuivel-kaas/overige-kazen/deliziosa%20burrata/60022|||Verse kaas 60+ gevuld met room||Bewaren bij +7°C max.||Bevat Melk(eiwit)||Non-Organic|60022_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/54344_1_413445_638210566213005366.png||||||||||||Ingrediënten: gepasteuriseerde KOEMELK, UHT ROOM 41%, zout, stremsel. zuurteregelaar: melkzuur.|
71839|dirk|2025-03-27|Brie neutraal|||141|g|Home|Boodschappen|Zuivel & kaas|Overige kazen|Brie neutraal|1.99|1.99||||||||||Home>Boodschappen>Zuivel & kaas>Overige kazen>Brie neutraal|https://www.dirk.nl/boodschappen/zuivel-kaas/overige-kazen/brie%20neutraal/71839|||Brie 60+||Gekoeld bewaren (max. 7°C)||Bevat Melk(eiwit)||Non-Organic|71839_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/79954_1_427761_638227657674238304.png|71839_2.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/214468_1_427761_638737626883789552.png|71839_3.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/214471_1_427761_638737627062036137.png||||||||Ingrediënten: Gepasteuriseerde KOEMELK, zout, microbieel stremsel, zuursel, witschimmelcultuur.|
71840|dirk|2025-03-27|Saint Paulin|||125|g|Home|Boodschappen|Zuivel & kaas|Overige kazen|Saint paulin|1.99|1.99||||||||||Home>Boodschappen>Zuivel & kaas>Overige kazen>Saint paulin|https://www.dirk.nl/boodschappen/zuivel-kaas/overige-kazen/saint%20paulin/71840|||Kaas 45+||Gekoeld bewaren (max. 7°C).||Bevat Melk(eiwit), Bevat Lactose||Non-Organic|71840_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/80928_1_427762_638132657062683964.png|71840_2.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/80929_1_427762_638132657069783293.png||||||||||Ingrediënten :Gepasteuriseerde KOEMELK, zout, microbieel stremsel, zuursel.|
71842|dirk|2025-03-27|Franse Emmentaler|||117|g|Home|Boodschappen|Zuivel & kaas|Overige kazen|Franse emmentaler|1.99|1.99||||||||||Home>Boodschappen>Zuivel & kaas>Overige kazen>Franse emmentaler|https://www.dirk.nl/boodschappen/zuivel-kaas/overige-kazen/franse%20emmentaler/71842|||Kaas 45+||Gekoeld bewaren (max. 7°C)||Bevat Melk(eiwit)||Non-Organic|71842_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/79958_1_427764_638227657690508413.png||||||||||||Ingrediënten: Gepasteuriseerde KOEMELK, zout, microbieel stremsel, zuursel.|
75247|dirk|2025-03-27|Emmi Kaasfondue original|Emmi||400|g|Home|Boodschappen|Zuivel & kaas|Overige kazen|Emmi kaasfondue original|5.69|5.69||||||||||Home>Boodschappen>Zuivel & kaas>Overige kazen>Emmi kaasfondue original|https://www.dirk.nl/boodschappen/zuivel-kaas/overige-kazen/emmi%20kaasfondue%20original/75247|||Kaasfondue|1) Bereid dippers voor. 2) Het zakje openen. 3) Doe de inhoud van het zakje in een pan. 4) Koken onder voortdurend roeren. 5) Zet de fonduepan op de brander om de fondue te serveren.|Bewaaradvies: Koel en droog bewaren.||Bevat Melk(eiwit)||Non-Organic|75247_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/185410_1_430897_638460912722293371.png||||||||||||Bevat: Zwitserse KAAS 52%, witte wijn, water, aardappelzetmeel, kirsch, zout, smeltzout (E339), specerijen, stabilisator (johannesbroodpitmeel). Gepasteuriseerd, bevat alcohol. Lactose minder dan 0,01g/100g.|
82912|dirk|2025-03-27|Melkan Kaasfondue met zwitserse kaas|Melkan||400|g|Home|Boodschappen|Zuivel & kaas|Overige kazen|Melkan kaasfondue met zwitserse kaas|3.49|3.49||||||||||Home>Boodschappen>Zuivel & kaas>Overige kazen>Melkan kaasfondue met zwitserse kaas|https://www.dirk.nl/boodschappen/zuivel-kaas/overige-kazen/melkan%20kaasfondue%20met%20zwitserse%20kaas/82912|||Kaasfondue met Zwitserse kaas 40+|Giet de inhoud van het zakje in een fonduepan en breng de fondue snel en al roerend aan de kook. Voeg peper, nootmuskaat, knoflook en eventueel paprikapoeder toe naar smaak. Zet de fonduepan op een schotelwarmer om de fondue op het kookpunt te houden. Snijd brood in vierkantjes, prik een stukje op uw vork, dompel het in de fondue en geniet ervan. Koel en droog bewaren.|Koel en droog bewaren.||Bevat Melk(eiwit), Bevat Lactose||Non-Organic|82912_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/139314_1_444506_638121465544005758.png||||||||||||Ingrediënten :54% Zwitserse kaas (MELK), witte wijn, water, maïszetmeel, kirsch, smeltzout: E339/E452, zout, specerijen. Alcoholpercentage in het eindproduct: 3,7% vol.|
93077|dirk|2025-03-27|La Vache Qui Rit Cheez dippers|La Vache Qui Rit||175|g|Home|Boodschappen|Zuivel & kaas|Overige kazen|La vache qui rit cheez dippers|2.99|2.99||||||||||Home>Boodschappen>Zuivel & kaas>Overige kazen>La vache qui rit cheez dippers|https://www.dirk.nl/boodschappen/zuivel-kaas/overige-kazen/la%20vache%20qui%20rit%20cheez%20dippers/93077|||Cheez Dippers zijn rijk aan calcium en granen, een bron van eiwitten. Zonder toegevoegde conserveermiddelen, kleur- en smaakstoffen.|Gekoeld is dit product het allerlekkerst. Snack idee Een glas water Een portie frambozen Cheez Dippers�\x82®|De individuele kuipjes kun je het beste donker bewaren. Ten minste houdbaar tot: (goed om te weten, als je van plan bent om naar een andere planeet te gaan) Gekoeld is dit product het allerlekkerst||Bevat Tarwe, Bevat Gerst, Bevat Gluten, Bevat Melk(eiwit), Kan sporen bevatten van Sesam(zaad)||Non-Organic|93077_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/218785_1_445710_638765985763508853.png||||||||||||Ingredi�«nten: Smeerkaas (71,4%): gerehydrateerde magere MELK, KAZEN, BOTER, smeltzout (polyfosfaten), tricalciumfosfaten, MELKeiwitten, zuur WEIconcentraat, natuurlijk aroma. Dippers (28,6%): TARWEmeel, zonnebloemolie, GERSTemout, zout, gist, natuurlijke aroma's. Kan sporen van SESAMZAAD, MOSTERD en LUPINE�  bevatten.� 102 g TARWEmeel zijn gebruikt om 100 g dippers te produceren. Gekoeld is dit product het allerlekkerst.|
94423|dirk|2025-03-27|Kaasplateau pittig|||296|g|Home|Boodschappen|Zuivel & kaas|Overige kazen|Kaasplateau pittig|4.99|4.99||||||||||Home>Boodschappen>Zuivel & kaas>Overige kazen>Kaasplateau pittig|https://www.dirk.nl/boodschappen/zuivel-kaas/overige-kazen/kaasplateau%20pittig/94423|||Kaasplateau met Camembert 45+, Petrus Abdijkaas 45+ en Bleu d'Auvergne (BOB*) 50+ *Beschermde Oorsprongsbenaming||Gekoeld bewaren (max. 7°C).||Bevat Melk(eiwit), Bevat Lactose||Non-Organic|94423_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/188386_1_452803_638489406486343409.png|94423_2.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/188384_1_452803_638489406626351884.png||||||||||Ingrediënten :Camembert: gepasteuriseerde KOEMELK, zout, zuursel, microbieel stremsel. Petrus Abdijkaas: gepasteuriseerde KOEMELK, zout, microbieel stremsel, zuursel, kleurstof: E160b(ii). Bleu d�Auvergne: gepasteuriseerde KOEMELK, zout, dierlijk stremsel, zuursel, Penicillium Roqueforti.|
98525|dirk|2025-03-27|Uniekaas Traybake italiaans|Uniekaas||150|g|Home|Boodschappen|Zuivel & kaas|Overige kazen|Uniekaas traybake italiaans|2.89|2.89||||||||||Home>Boodschappen>Zuivel & kaas>Overige kazen>Uniekaas traybake italiaans|https://www.dirk.nl/boodschappen/zuivel-kaas/overige-kazen/uniekaas%20traybake%20italiaans/98525|||Mix van Geraspte Kaas 40+ met Tomaatgranulaat en Kruiden Italiaanse Stijl||Gekoeld bewaren bij max. 7°C. Na openen direct consumeren. Ten minste houdbaar tot: zie verpakking.||Bevat Melk(eiwit)||Non-Organic|98525_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/199246_1_454808_638610639583412043.png||||||||||||Ingredienten:, KAAS (gepasteuriseerde koeMELK, zout, zuursel, microbieel stremsel), tomaatgranulaat (6,5%), knoflook stukjes getoast, oregano, tijm, aardappelzetmeel|
98531|dirk|2025-03-27|ERU Kids snack smeerkaas 8 st.|ERU||160|g|Home|Boodschappen|Zuivel & kaas|Overige kazen|Eru kids snack smeerkaas 8 st|2.99|2.99||||||||||Home>Boodschappen>Zuivel & kaas>Overige kazen>Eru kids snack smeerkaas 8 st|https://www.dirk.nl/boodschappen/zuivel-kaas/overige-kazen/eru%20kids%20snack%20smeerkaas%208%20st/98531|||Smeltkaassnack 45+||Koel bewaren tussen 4°C en 8°C.||Bevat Melk(eiwit)||Non-Organic|98531_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/200263_1_455790_638618250732434555.png||||||||||||Ingrediënten: kaas, water, smeltzouten (E452, E339), conserveermiddel (E200)|
103806|dirk|2025-03-27|Cheestrings original 4 stuks|||80|g|Home|Boodschappen|Zuivel & kaas|Overige kazen|Cheestrings original 4 stuks|1.69|1.69||||||||||Home>Boodschappen>Zuivel & kaas>Overige kazen>Cheestrings original 4 stuks|https://www.dirk.nl/boodschappen/zuivel-kaas/overige-kazen/cheestrings%20original%204%20stuks/103806|||Kaas 40+||Gekoeld bewaren bij max 8°C||Bevat Melk(eiwit)||Non-Organic|103806_1.PNG|https://d3r3h30p75xj6a.cloudfront.net/artikelen/182413_1_463945_638435925568998668.png||||||||||||Ingrediënten: Gepasteuriseerde MELK (96%), Zout, Zuurteregelaars (Citroenzuur, Melkzuur), Zuursel (MELK), Vitamine B6, Vitamine B12|
